,Substrate,Formula_S,C_Sn,H_Sn,O_Sn,MW_S,N_electrons,ParametersType,CellVoltage,CurrentDensity,FaradaicEfficiency,EnergyEfficiency,ByProducts,ByP_FE,Xco2,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,PlantLife,StreamFactor,ScalingFactor,ElectrodeArea,I,Power,kWh,emol_curr,MaxProductionRate,ActualProductionRate,ActualProductionRate_mass,CO2rate_fed,CO2rate_conv,Cost_elec_h,Cost_CO2_h,Cost_electrolyzer_h,CT_savings_h,ProductionCost_hNOCT,ProductionCost_h,Cost_elec_mol,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass,BioProduct,Formula_BP,MW_BP,Deg_RedBP,BoilP_degC,SubstratePathway,CO2_BProd_mass,YieldBP_Molar,YieldBP_Mass,Bioconversion,BioproductionCost_massNOCT,BioproductionCost_mass1,CO2_OverallCons_mass,CT_OverallSavings_mass,BioproductionCost_mass2
904,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,89113.4830967005,445567415.48350245,891134830.9670049,891134.8309670049,4617.980806940891,2078091.363123401,1870282.226811061,112.31186913449659,335.3416032672232,201.20496196033392,22278.370774175124,18443.788179697276,803.1135823422901,34204.84353325677,41525.27253621469,7320.429002957921,0.011911769493827159,198.36167758454945,164.21940371778808,7.150745406797026,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940516,Pentane,C5H12,72.14758,6.4,36.1,Glycolaldehyde_Glycolate,3.53475534367418,0.185276381909548,0.222594461232426,90,1845.5676682762087,325.3524001314634,5.407687410118438,919.3068597201344,926.2608085560743
905,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,63818.21027558383,319091051.37791914,638182102.7558383,638182.1027558383,3307.1456747590196,1488215.5536415589,1339393.998277403,80.43162753599674,240.15334389113832,144.092006334683,15954.552568895959,13208.433914012607,575.1460911642378,24495.641076896107,29738.132574072803,5242.491497176696,0.011911769493827162,198.3616775845495,164.21940371778808,7.150745406797026,304.55234871298876,369.7318267091346,65.17947799614586,1.7914844041940516,Pentanol-PW1,C5H12O,88.14658,6.0,138,Glycolaldehyde_Glycolate,2.219231057790835,0.21175572519084,0.310823002914014,90,1321.6947810699023,232.99962209674217,4.18485811263952,711.4258791487184,610.2689019211839
906,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,73354.53416546785,366772670.82733923,733545341.6546785,733545.3416546785,3801.3308324019813,1710598.8745808916,1539538.9871228025,92.4504862263545,276.03934039111846,165.62360423467106,18338.633541366962,15182.163721511515,661.089889739256,28156.01271989408,34181.88715261773,6025.874432723653,0.011911769493827159,198.36167758454945,164.21940371778808,7.150745406797025,304.55234871298876,369.7318267091345,65.17947799614575,1.7914844041940516,Pentanol-PW2,C5H12O,88.14658,6.0,138,Glycolaldehyde_Glycolate,2.9238869839383717,0.184226804123711,0.270415019114019,90,1519.1949845607878,267.81664145438435,4.43716209315812,754.3175558368804,764.8774287239074
907,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,66770.5842393559,333852921.1967795,667705842.393559,667705.8423935589,3460.1416729607354,1557063.752832331,1401357.3775490979,84.15257555343025,251.26337779455332,150.758026676732,16692.646059838975,13819.485778700433,601.753643108831,25628.86453504444,31113.885481648238,5485.0209466037995,0.01191176949382716,198.36167758454948,164.21940371778817,7.150745406797026,304.55234871298893,369.7318267091347,65.17947799614575,1.7914844041940525,Phenol,C6H6O,94.11023999999999,4.666666666666667,181.7,Glycolaldehyde_Glycolate,2.1279388548729496,0.189567198177677,0.297079439762684,90,1382.8393547399216,243.77870873794666,4.572417886315139,777.3110406735736,605.528314066348
908,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,93785.24265385393,468926213.26926965,937852426.5385393,937852.4265385392,4860.077684089844,2187034.95784043,1968331.462056387,118.1998002283972,352.9218311467102,211.7530986880261,23446.310663463482,19410.70071306906,845.2166785675372,35998.02677696444,43702.22805510008,7704.201278135639,0.01191176949382716,198.36167758454948,164.2194037177881,7.150745406797026,304.5523487129889,369.7318267091346,65.17947799614575,1.7914844041940519,Propane-PW1,C3H8,44.09482,6.666666666666667,-42,Glycolaldehyde_Glycolate,3.935729059391473,0.288046875,0.211506279635774,90,1942.3212468933368,342.40894569491724,5.475519771187463,930.8383611018686,1011.4828857914682
909,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,112835.37006791816,564176850.3395908,1128353700.6791816,1128353.7006791816,5847.280963670602,2631276.433651771,2368148.790286594,142.2091346497906,424.60907809838625,254.76544685903175,28208.84251697954,23353.499295411242,1016.9013164015695,43310.1259660354,52579.243128792354,9269.117162756957,0.011911769493827159,198.36167758454945,164.21940371778805,7.150745406797024,304.5523487129888,369.7318267091345,65.17947799614569,1.7914844041940514,Propane-PW2,C3H8,44.09482,6.666666666666667,-42,Glycolaldehyde_Glycolate,5.343376841827403,0.239415584415584,0.175797427229734,90,2336.8552501685485,411.96076278919753,5.9795319074628965,1016.5204242686924,1320.3348258998562
910,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,33143.61107341414,165718055.3670707,331436110.7341414,331436.11073414143,1717.5465989097572,772895.9695093908,695606.3725584517,41.771691332978165,124.72222259973043,74.83333355983825,8285.902768353537,6859.722242985174,298.69872993343677,12721.666705172503,15444.323741272146,2722.657036099643,0.011911769493827162,198.3616775845495,164.21940371778814,7.150745406797026,304.55234871298893,369.7318267091347,65.17947799614575,1.7914844041940525,Shikimate,C7H9O5,173.14046000000002,3.857142857142857,400.5,Glycolaldehyde_Glycolate,0.6697335332710335,0.20758064516129,0.598491447251092,90,686.4143885009843,121.00697938220632,2.6561924027217785,451.55270846270236,234.86168003828192
911,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,79538.51311785907,397692565.5892953,795385131.1785907,795385.1311785907,4121.792956878478,1854806.8305953154,1669326.147535784,100.24430384739594,299.31017825316604,179.5861069518996,19884.62827946477,16462.059803924134,716.8214952943318,30529.638181822935,37063.50957868323,6533.871396860297,0.01191176949382716,198.36167758454948,164.2194037177881,7.150745406797025,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940519,Styrene,C8H8,104.14832,5.0,145,Glycolaldehyde_Glycolate,2.496678728038009,0.143798882681564,0.24939072885436,90,1647.2670923859216,290.39428430490216,5.484926025379751,932.4374243145577,714.8296680713639
912,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,22567.738644719262,112838693.2235963,225677386.4471926,225677.3864471926,1169.490634815401,526270.7856669305,473643.7071002374,28.442664580586655,84.9243166830726,50.95459000984356,5641.9346611798155,4670.837417568993,203.38625310669846,8662.280301673405,10516.158331855508,1853.8780301821025,0.011911769493827162,198.3616775845495,164.21940371778817,7.150745406797026,304.55234871298893,369.73182670913474,65.1794779961458,1.7914844041940523,Succinate,C4H4O4,116.07016,3.0,235,Glycolaldehyde_Glycolate,0.15090144625297916,0.454754098360656,0.878961249540016,90,467.38481474913374,82.3945791192046,2.1137469986289568,359.33698976692267,108.04782498221107
913,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,38620.3610670924,193101805.335462,386203610.670924,386203.610670924,2001.3591654971842,900611.6244737329,810550.4620263596,48.67417126303403,145.3316978413263,87.19901870479578,9655.0902667731,7993.243381272947,348.05660658879236,14823.833179815281,17996.39025463484,3172.5570748195587,0.01191176949382716,198.36167758454948,164.21940371778814,7.150745406797026,304.5523487129889,369.7318267091347,65.1794779961458,1.791484404194052,1-3-Butanediol-PW1,C4H10O2,90.1192,5.5,207,Glycolaldehyde_SACA,0.9003143262754687,0.342256410256411,0.51361942794877,90,799.8395668726596,141.00253665864707,2.975197616159899,505.78359474718286,294.0559721254767
914,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,38620.3610670924,193101805.335462,386203610.670924,386203.610670924,2001.3591654971842,900611.6244737329,810550.4620263596,48.67417126303403,145.3316978413263,87.19901870479578,9655.0902667731,7993.243381272947,348.05660658879236,14823.833179815281,17996.39025463484,3172.5570748195587,0.01191176949382716,198.36167758454948,164.21940371778814,7.150745406797026,304.5523487129889,369.7318267091347,65.1794779961458,1.791484404194052,1-3-Butanediol-PW2,C4H10O2,90.1192,5.5,207,Glycolaldehyde_SACA,0.9003143262754699,0.342256410256411,0.51361942794877,90,799.8395668726596,141.00253665864707,2.975197616159898,505.78359474718263,294.05597212547696
915,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,38928.30795127843,194641539.75639215,389283079.5127843,389283.0795127843,2017.3173881062721,907792.8246478224,817013.5421830402,49.06228413838362,146.49052811341915,87.89431686805148,9732.076987819608,8056.979046238053,350.83190294951726,14942.03386756875,18139.88793700718,3197.85406943843,0.01191176949382716,198.36167758454948,164.21940371778817,7.150745406797026,304.5523487129889,369.73182670913474,65.17947799614586,1.7914844041940523,1-3-Diaminopropane,C3H12N2,76.13958000000001,6.0,139.3,Glycolaldehyde_SACA,1.1424297637849061,0.401891891891892,0.509556382036469,90,806.2172416447636,142.12684753059696,2.7639843192396043,469.8773342707327,336.3399073740309
916,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,38374.6144452134,191873072.226067,383746144.452134,383746.14445213403,1988.624244318351,894880.9099432579,805392.8189489321,48.36445087642577,144.40693243754353,86.64415946252612,9593.65361130335,7942.381284064894,345.841874956862,14729.507108629441,17881.876770325107,3152.369661695666,0.01191176949382716,198.36167758454948,164.2194037177881,7.150745406797026,304.5523487129889,369.7318267091346,65.17947799614575,1.791484404194052,1-3-Propanediol,C3H8O2,76.09282,5.333333333333333,213,Glycolaldehyde_SACA,1.1004507692990972,0.407941176470589,0.51690858775336,90,794.7500786811158,140.10531829758514,2.7504007623687308,467.5681296026842,327.1819490784316
917,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,40978.86402956519,204894320.14782596,409788640.2956519,409788.6402956519,2123.579967954134,955610.9855793604,860049.8870214244,51.646649353550664,154.20694474294137,92.52416684576482,10244.716007391298,8481.381960861776,369.312040641359,15729.10836378002,19095.410008894432,3366.301645114412,0.01191176949382716,198.36167758454948,164.21940371778808,7.150745406797026,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940519,1-4-Butanediol,C4H10O2,90.1192,5.5,230,Glycolaldehyde_SACA,1.0745883031803234,0.322558139534883,0.484058507433092,90,848.6848892841971,149.6134064495295,3.0375968899647803,516.3914712940126,332.2934179901845
918,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,53107.93292186291,265539664.6093145,531079329.218629,531079.329218629,2752.1246662902327,1238456.0998306046,1114610.489847544,66.93320701931731,199.84966082966469,119.90979649779881,13276.983230465727,10991.731345631557,478.6223226555778,20384.665404625797,24747.336898752863,4362.671494127066,0.011911769493827162,198.3616775845495,164.2194037177881,7.150745406797028,304.5523487129889,369.7318267091347,65.1794779961458,1.791484404194052,1-Propanol-PW1,C3H8O,60.09382,6.0,97,Glycolaldehyde_SACA,1.7271750568171553,0.373246753246756,0.373506680963081,90,1099.8816399445716,193.89651085009174,3.602149231973902,612.3653694355634,487.5162705090082
919,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,56654.367869946334,283271839.3497317,566543678.6994634,566543.6786994634,2935.905705412472,1321157.5674356124,1189041.8106920512,71.40286440383379,213.1951966570848,127.91711799425087,14163.591967486585,11725.735816139664,510.58370466786533,21745.910059022648,26399.911488294114,4654.001429271466,0.01191176949382716,198.36167758454948,164.2194037177881,7.150745406797026,304.5523487129889,369.7318267091346,65.17947799614575,1.7914844041940523,1-Propanol-PW2,C3H8O,60.09382,6.0,97,Glycolaldehyde_SACA,1.9892274400750718,0.349882352941176,0.350126009771923,90,1173.3293994797382,206.8445079676206,3.6959778041138565,628.3162266993556,545.0131727803825
920,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,38702.875828195385,193514379.14097694,387028758.2819539,387028.75828195387,2005.63519163623,902535.8362363036,812282.2526126732,48.77816660390301,145.64220789345234,87.3853247360714,9675.718957048846,8010.321434139879,348.8002507948394,14855.505205132138,18034.840641983566,3179.3354368514283,0.011911769493827159,198.36167758454945,164.21940371778814,7.150745406797024,304.5523487129889,369.7318267091347,65.1794779961458,1.791484404194052,2-3-Butanediol,C4H10O2,90.1192,5.5,177,Glycolaldehyde_SACA,0.9064114886702495,0.341526717557252,0.512524388278251,90,801.5484729770474,141.30379719339692,2.9773807218218122,506.1547227097081,295.39375026733927
921,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,60889.66937580908,304448346.87904537,608896693.7580907,608896.6937580907,3155.3847380573775,1419923.1321258198,1277930.818913238,76.7407169031623,229.13299583114363,137.47979749868617,15222.41734395227,12602.3147707129,548.7533289095987,23371.565574776647,28373.485443574766,5001.919868798119,0.01191176949382716,198.36167758454948,164.21940371778814,7.150745406797026,304.5523487129889,369.7318267091347,65.1794779961458,1.7914844041940527,2-Methyl-1-Butanol,C5H12O,88.14658,6.0,129,Glycolaldehyde_SACA,2.0028359642704854,0.221940298507463,0.325772301965162,90,1261.0437974922118,222.30754972436097,4.107377257893345,698.2541338418687,562.7896636503431
922,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,26256.13732153805,131280686.60769026,262561373.21538052,262561.37321538053,1360.6284257085283,612282.7915688377,551054.512411954,33.09124227176727,98.80407407546335,59.282444445278,6564.034330384514,5434.224074150484,236.62704868004732,10078.01555569726,12234.885453215045,2156.869897517785,0.01191176949382716,198.36167758454948,164.21940371778808,7.150745406797025,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940516,2-Pyrone-4-6-Dicarboxylate,C7H2O6,182.08458000000002,2.5714285714285716,355.5,Glycolaldehyde_SACA,0.2482066293356847,0.249161676646707,0.755486898759599,90,543.7726868095575,95.86088433412375,2.386568679343338,405.71667548836746,138.05601132119006
923,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,62723.21222855287,313616061.14276433,627232122.2855287,627232.1222855287,3250.4014000532547,1462680.6300239647,1316412.5670215683,79.05157512319612,236.03277326696718,141.6196639601803,15680.803057138219,12981.802529683195,565.2776877122644,24075.342873230653,29227.883274533677,5152.540401303024,0.01191176949382716,198.36167758454948,164.21940371778808,7.150745406797024,304.5523487129888,369.7318267091345,65.17947799614569,1.7914844041940516,3-Methyl-1-Pentanol,C6H14O,102.17295999999999,6.0,153,Glycolaldehyde_SACA,2.0502885344580126,0.185875,0.316249232998069,90,1299.0170344237185,229.00179561346746,4.243918752661111,721.4661879523889,577.5508464713297
924,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,62896.33981259235,314481699.06296176,628963398.1259235,628963.3981259235,3259.373104810646,1466717.8971647907,1320046.1074483115,79.26977198731277,236.6842670654823,142.01056023928936,15724.084953148087,13017.634688601525,566.8379579361242,24141.795240679192,29308.557599685737,5166.762359006545,0.01191176949382716,198.36167758454948,164.2194037177881,7.150745406797026,304.5523487129889,369.7318267091346,65.17947799614575,1.791484404194052,4-Hydroxystyrene,C8H8O,120.14732,4.75,229,Glycolaldehyde_SACA,1.7171199248957187,0.157632508833922,0.315378729788718,90,1302.6025599860327,229.63388262251303,4.5944605301838095,781.0582901312476,521.5442698547851
925,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,43765.56841519376,218827842.0759688,437655684.1519376,437655.6841519376,2267.9907453163673,1020595.8353923652,918536.2518531288,55.15880001133179,164.693549957266,98.81612997435958,10941.39210379844,9058.145247649629,394.4265358254665,16798.74209564113,20393.963887273534,3595.2217916324043,0.011911769493827159,198.36167758454945,164.21940371778808,7.150745406797026,304.5523487129888,369.7318267091345,65.17947799614569,1.7914844041940516,5-Aminopentanoate,C5H11NO2,117.14444,4.8,247.5,Glycolaldehyde_SACA,1.355465429991466,0.23234375,0.453236836096217,90,906.3983949899347,159.78763518366227,3.0363625688689595,516.1816367077231,390.2167582822116
926,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,41020.65066927889,205103253.34639445,410206506.6927889,410206.5066927889,2125.745407946812,956585.4335760655,860926.890218459,51.699314062055024,154.36419141616966,92.6185148497018,10255.162667319724,8490.030527889332,369.6886325637968,15745.147524449305,19114.881827772853,3369.7343033235484,0.01191176949382716,198.36167758454948,164.21940371778808,7.150745406797025,304.55234871298876,369.7318267091346,65.17947799614586,1.7914844041940516,Acetone,C3H6O,58.078140000000005,5.333333333333333,56,Glycolaldehyde_SACA,0.7577722013824821,0.5,0.483565409978019,90,849.5503034565712,149.7659690366022,3.358606236382042,570.9630601849472,278.58724327162406
927,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,36641.34710135678,183206735.50678393,366413471.01356786,366413.4710135679,1898.8039943507717,854461.7974578473,769015.6177120626,46.17997229547881,137.88450025577282,82.73070015346369,9160.336775339198,7583.647514067505,330.221224777909,14064.219026088827,17074.205514184614,3009.9864880957866,0.011911769493827162,198.3616775845495,164.2194037177881,7.150745406797026,304.5523487129888,369.73182670913474,65.17947799614592,1.791484404194052,Acrylate-PW1,C3H3O2,71.05362,3.6666666666666665,80,Glycolaldehyde_SACA,0.8493201285237473,0.457538461538461,0.541360220834251,90,758.8535784082051,133.77717724870175,2.827599878296861,480.6919793104664,278.16159909773864
928,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,28749.364648756833,143746823.24378416,287493646.4875683,287493.64648756833,1489.8308263367578,670423.871851541,603381.4846663869,36.23351672414488,108.18630020068319,64.91178012040992,7187.341162189208,5950.246511037575,259.0966532872822,11035.002620469686,13396.684326514065,2361.681706044379,0.011911769493827162,198.3616775845495,164.21940371778814,7.150745406797026,304.55234871298893,369.7318267091347,65.17947799614575,1.7914844041940523,Acrylate-PW2,C3H3O2,71.05362,3.6666666666666665,80,Glycolaldehyde_SACA,0.26616751453000237,0.583137254901961,0.689968908906399,90,595.4081922895141,104.96363137975023,2.6188004908215494,445.1960834396634,150.21210884985067
929,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,39428.92996665228,197144649.8332614,394289299.6665228,394289.2996665228,2043.2602957134163,919467.1330710374,827520.4197639336,49.69323012234324,148.37441126367332,89.02464675820399,9857.232491663071,8160.592619502033,355.3436370462535,15134.189948894678,18373.16874821136,3238.978799316681,0.01191176949382716,198.36167758454948,164.21940371778814,7.150745406797026,304.5523487129889,369.7318267091347,65.1794779961458,1.7914844041940519,Adipate,C6H8O4,144.12292,4.0,337.5,Glycolaldehyde_SACA,1.0812877073596154,0.209622166246851,0.503086636518712,90,816.5852776982825,143.95461330296357,2.8753632596716723,488.8117541441843,327.77352355409823
930,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,53796.660490579474,268983302.45289737,537966604.9057947,537966.6049057947,2787.8154572123303,1254516.9557455487,1129065.2601709939,67.8012269628659,202.44140114865922,121.46484068919553,13449.165122644868,11134.277063176258,484.829312279916,20649.022917163238,25068.271498101043,4419.248580937805,0.011911769493827159,198.36167758454945,164.21940371778814,7.150745406797026,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940523,Benzoate-PW1,C7H5O2,121.1121,4.142857142857143,249.2,Glycolaldehyde_SACA,1.4314544065095958,0.182827868852459,0.368724890682174,90,1114.145399915602,196.41104804168026,3.96698295745465,674.3871027672905,439.7582971483115
931,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,53796.660490579474,268983302.45289737,537966604.9057947,537966.6049057947,2787.8154572123303,1254516.9557455487,1129065.2601709939,67.8012269628659,202.44140114865922,121.46484068919553,13449.165122644868,11134.277063176258,484.829312279916,20649.022917163238,25068.271498101043,4419.248580937805,0.011911769493827159,198.36167758454945,164.21940371778814,7.150745406797026,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940523,Benzoate-PW2,C7H5O2,121.1121,4.142857142857143,249.2,Glycolaldehyde_SACA,1.4314544065095958,0.182827868852459,0.368724890682174,90,1114.145399915602,196.41104804168026,3.96698295745465,674.3871027672905,439.7582971483115
932,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,69141.41539763345,345707076.9881672,691414153.9763345,691414.1539763345,3583.0013391410216,1612350.6026134598,1451115.5423521139,87.14059116605662,260.185016743734,156.1110100462404,17285.353849408362,14310.17592090537,623.1201820262568,26538.871707860868,32218.64995233999,5679.778244479123,0.011911769493827159,198.36167758454945,164.2194037177881,7.150745406797025,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940519,BenzylAlcohol,C7H8O,108.13662,4.857142857142857,205,Glycolaldehyde_SACA,2.260085958758237,0.159321428571429,0.286892705976249,90,1431.9399978817773,252.43458864351663,4.678181154408001,795.2907962493603,636.6492016324171
933,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,71667.13765840449,358335688.29202247,716671376.5840449,716671.3765840449,3713.887671024686,1671249.4519611087,1504124.506764998,90.32381976586326,269.68952406296404,161.81371443777843,17916.784414601123,14832.923823463023,645.8826393151089,27508.331454422332,33395.590877379254,5887.259422956922,0.011911769493827157,198.36167758454943,164.21940371778805,7.150745406797024,304.55234871298876,369.73182670913445,65.17947799614569,1.7914844041940514,BetaCarotene,C40H56,536.86704,5.4,633,Glycolaldehyde_SACA,2.016588043716271,0.0309598214285714,0.27678191715989,90,1484.2484834390777,261.65597435364066,5.1751325979627705,879.7725416536709,604.4759417854068
934,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,77184.08047097489,385920402.3548745,771840804.709749,771840.804709749,3999.7830836615635,1799902.3876477035,1619912.1488829332,97.27695567365329,290.45024829471,174.27014897682596,19296.020117743723,15974.763656209048,695.6027439705739,29625.925326060413,35966.38651792335,6340.461191862934,0.011911769493827159,198.36167758454945,164.21940371778814,7.150745406797024,304.5523487129889,369.7318267091347,65.1794779961458,1.7914844041940519,Butane,C4H10,58.1212,6.5,-1,Glycolaldehyde_SACA,2.674425749876912,0.265535714285714,0.256998174201406,90,1598.50606746326,281.79827519390824,5.070914204648686,862.0554147902766,736.4506526729834
935,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,51772.71300357417,258863565.01787087,517727130.03574175,517727.1300357417,2682.93177042944,1207319.296693248,1086587.3670239232,65.25039719618552,194.82511490738946,116.89506894443367,12943.178250893543,10715.38131990642,466.58897804230503,19872.161720553726,24125.14854884227,4252.986828288544,0.011911769493827159,198.36167758454945,164.21940371778814,7.150745406797024,304.5523487129889,369.7318267091346,65.17947799614575,1.7914844041940523,Butanol-PW1,C4H10O,74.1202,6.0,117.7,Glycolaldehyde_SACA,1.450516757221868,0.310418604651163,0.383139430168273,90,1072.2288243929897,189.0216368128242,3.744819640308518,636.6193388524481,435.60948554054164
936,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,58902.56398532721,294512819.92663604,589025639.8532721,589025.6398532721,3052.4102583744734,1373584.616268513,1236226.1546416618,74.23632011810932,221.65534952724997,132.99320971634998,14725.640996331804,12191.044223998748,530.8450251020838,22608.8456517795,27447.530245432637,4838.684593653139,0.011911769493827159,198.36167758454945,164.2194037177881,7.150745406797026,304.5523487129889,369.7318267091346,65.17947799614575,1.7914844041940519,Butanol-PW2,C4H10O,74.1202,6.0,117.7,Glycolaldehyde_SACA,1.9773541218976391,0.272844036697248,0.336762382082318,90,1219.8902331303393,215.05264860680612,3.933455198829026,668.6873838009344,551.2028493294049
937,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,35247.70773813365,176238538.69066826,352477077.3813365,352477.07738133654,1826.583724112002,821962.6758504009,739766.4082653609,44.4235350388052,132.6401170019792,79.58407020118752,8811.926934533414,7295.206435108857,317.6613891324229,13529.291934201878,16424.794758774693,2895.5028245728154,0.01191176949382716,198.36167758454948,164.2194037177881,7.150745406797024,304.5523487129888,369.7318267091346,65.1794779961458,1.7914844041940519,Butyrate,C4H7O2,87.09568,4.75,163.5,Glycolaldehyde_SACA,0.5832903964801598,0.388023255813954,0.562764759224177,90,729.9908781677642,128.68901442545848,2.9537793902392857,502.1424963406786,227.84838182708563
